altitud,dir,fecha,horaHrMax,horaHrMin,horaPresMax,horaPresMin,horaracha,horatmax,horatmin,hrMax,hrMedia,hrMin,indicativo,nombre,prec,presMax,presMin,provincia,racha,tmax,tmed,tmin,velmedia
15.0,1.0,2024-02-22,Varias,13:40,10.0,17.0,20:10,14:00,07:30,84.0,68.0,51.0,C229J,PÁJARA,0.0,1027.0,1023.3,LAS PALMAS,13.3,25.2,21.6,18.0,3.3
15.0,32.0,2024-02-23,16:50,Varias,0.0,16.0,17:40,15:00,23:00,81.0,67.0,57.0,C229J,PÁJARA,0.2,1024.9,1021.7,LAS PALMAS,13.9,22.8,20.4,18.1,2.5
15.0,1.0,2024-02-24,04:50,13:10,0.0,Varias,22:20,13:30,05:00,71.0,55.0,49.0,C229J,PÁJARA,0.0,1024.2,1021.9,LAS PALMAS,16.4,21.5,19.4,17.4,4.2
15.0,3.0,2024-02-25,03:40,19:00,11.0,19.0,05:40,13:00,06:40,68.0,60.0,51.0,C229J,PÁJARA,0.0,1024.6,1019.9,LAS PALMAS,11.9,23.4,20.6,17.9,2.2
15.0,1.0,2024-02-26,06:40,13:50,10.0,17.0,00:10,14:10,05:40,74.0,63.0,53.0,C229J,PÁJARA,0.0,1021.8,1018.3,LAS PALMAS,11.7,22.9,19.9,16.9,2.5
15.0,4.0,2024-02-27,04:00,Varias,11.0,Varias,21:50,13:50,07:00,76.0,53.0,46.0,C229J,PÁJARA,0.0,1022.5,1019.0,LAS PALMAS,15.3,21.4,19.7,18.0,4.4
15.0,6.0,2024-02-28,20:10,13:10,11.0,5.0,00:10,13:00,07:00,69.0,53.0,41.0,C229J,PÁJARA,0.0,1023.3,1020.4,LAS PALMAS,15.0,23.7,20.3,16.9,3.1
15.0,3.0,2024-02-29,Varias,Varias,10.0,16.0,17:00,15:00,01:20,67.0,59.0,51.0,C229J,PÁJARA,0.0,1023.2,1019.6,LAS PALMAS,13.1,22.2,20.0,17.7,3.9
15.0,2.0,2024-03-01,18:30,10:40,0.0,16.0,16:30,11:30,23:59,68.0,60.0,53.0,C229J,PÁJARA,0.0,1020.3,1016.5,LAS PALMAS,15.8,21.0,19.6,18.1,5.0
15.0,34.0,2024-03-02,07:00,14:00,22.0,Varias,13:30,14:00,04:40,69.0,58.0,46.0,C229J,PÁJARA,0.3,1022.3,1017.8,LAS PALMAS,13.3,21.4,19.4,17.5,4.7
15.0,2.0,2024-03-03,08:40,11:20,11.0,5.0,14:20,14:00,08:50,72.0,59.0,54.0,C229J,PÁJARA,0.1,1023.4,1020.5,LAS PALMAS,14.7,22.0,19.9,17.8,2.8
15.0,2.0,2024-03-04,20:40,13:00,11.0,17.0,12:00,15:50,07:00,70.0,61.0,54.0,C229J,PÁJARA,0.0,1024.1,1020.3,LAS PALMAS,11.4,22.0,20.1,18.2,5.3
15.0,32.0,2024-03-05,20:30,Varias,10.0,17.0,Varias,14:20,05:50,70.0,60.0,54.0,C229J,PÁJARA,0.0,1022.4,1019.5,LAS PALMAS,10.3,22.8,20.2,17.5,3.6
15.0,3.0,2024-03-06,03:10,11:40,11.0,17.0,09:10,15:00,07:00,67.0,59.0,54.0,C229J,PÁJARA,0.0,1021.1,1017.4,LAS PALMAS,9.7,21.7,19.4,17.1,2.5
15.0,3.0,2024-03-07,20:40,17:00,22.0,4.0,18:30,13:50,03:40,74.0,65.0,54.0,C229J,PÁJARA,0.0,1021.3,1017.9,LAS PALMAS,13.3,22.4,19.8,17.1,2.8
15.0,32.0,2024-03-08,08:40,16:10,11.0,18.0,16:10,12:40,08:40,71.0,57.0,49.0,C229J,PÁJARA,0.0,1021.2,1017.8,LAS PALMAS,11.1,20.8,18.8,16.9,3.1
15.0,,2024-03-09,,,,,,,,,,,C229J,PÁJARA,,,,LAS PALMAS,,,,,5.6
15.0,32.0,2024-03-10,00:00,13:20,13.0,4.0,16:20,15:40,06:20,78.0,63.0,54.0,C229J,PÁJARA,0.0,1020.4,1017.1,LAS PALMAS,11.4,22.4,20.6,18.7,4.2
15.0,10.0,2024-03-11,04:50,11:30,11.0,4.0,17:30,14:00,23:59,74.0,69.0,52.0,C229J,PÁJARA,0.0,1021.9,1018.7,LAS PALMAS,7.5,22.6,20.2,17.8,2.5
15.0,25.0,2024-03-12,Varias,17:10,1.0,19.0,16:10,17:10,05:40,71.0,60.0,52.0,C229J,PÁJARA,0.0,1020.4,1016.3,LAS PALMAS,8.6,21.4,19.0,16.5,2.2
15.0,33.0,2024-03-13,Varias,17:30,11.0,17.0,22:20,17:30,02:40,83.0,73.0,54.0,C229J,PÁJARA,0.0,1019.1,1016.5,LAS PALMAS,10.0,24.3,21.1,17.9,3.3
15.0,12.0,2024-03-14,17:20,10:20,Varias,5.0,11:40,10:30,07:10,80.0,76.0,57.0,C229J,PÁJARA,0.0,1020.7,1017.6,LAS PALMAS,7.2,22.5,20.3,18.1,1.7
15.0,9.0,2024-03-15,Varias,09:20,10.0,19.0,12:30,15:00,06:00,85.0,78.0,71.0,C229J,PÁJARA,0.0,1020.6,1017.0,LAS PALMAS,11.4,21.1,19.6,18.2,4.7
15.0,6.0,2024-03-16,Varias,09:20,Varias,18.0,09:40,11:40,02:50,85.0,67.0,22.0,C229J,PÁJARA,0.0,1018.6,1015.4,LAS PALMAS,10.0,28.6,23.0,17.5,1.7
15.0,32.0,2024-03-17,00:00,19:40,10.0,19.0,20:40,19:40,06:40,85.0,56.0,17.0,C229J,PÁJARA,0.0,1017.4,1014.1,LAS PALMAS,13.9,30.4,24.6,18.7,0.6
15.0,36.0,2024-03-18,01:40,10:10,Varias,17.0,19:10,11:40,06:00,78.0,60.0,40.0,C229J,PÁJARA,0.0,1017.0,1014.1,LAS PALMAS,12.2,26.3,23.2,20.2,2.5
15.0,33.0,2024-03-19,08:00,16:10,23.0,4.0,18:40,12:10,07:10,75.0,62.0,50.0,C229J,PÁJARA,0.0,1018.4,1014.9,LAS PALMAS,12.5,24.5,21.9,19.3,3.3
15.0,5.0,2024-03-20,02:00,12:00,11.0,5.0,03:00,15:10,06:00,69.0,63.0,54.0,C229J,PÁJARA,0.0,1020.1,1016.6,LAS PALMAS,16.1,22.4,20.5,18.6,4.2
15.0,33.0,2024-03-21,02:50,Varias,0.0,Varias,04:00,11:50,06:00,72.0,60.0,53.0,C229J,PÁJARA,0.4,1018.2,1013.3,LAS PALMAS,20.3,21.8,20.2,18.6,3.9
15.0,31.0,2024-03-22,Varias,14:50,0.0,17.0,12:40,14:20,23:00,85.0,61.0,51.0,C229J,PÁJARA,34.3,1013.4,1009.0,LAS PALMAS,13.1,20.1,17.0,13.8,4.7
15.0,29.0,2024-03-23,00:00,17:50,0.0,18.0,17:30,18:20,00:30,85.0,61.0,50.0,C229J,PÁJARA,0.0,1010.2,1006.1,LAS PALMAS,6.4,20.2,17.2,14.3,2.8
15.0,24.0,2024-03-24,11:00,00:00,24.0,5.0,10:40,15:00,11:00,84.0,76.0,61.0,C229J,PÁJARA,9.3,1012.0,1006.6,LAS PALMAS,8.9,20.3,18.1,15.9,1.9
15.0,33.0,2024-03-25,09:50,22:10,Varias,3.0,10:30,13:00,00:40,77.0,68.0,54.0,C229J,PÁJARA,0.0,1016.0,1010.9,LAS PALMAS,17.8,21.4,19.6,17.8,4.2
15.0,32.0,2024-03-26,03:40,13:00,23.0,6.0,15:40,12:30,18:10,78.0,67.0,53.0,C229J,PÁJARA,0.5,1019.5,1014.6,LAS PALMAS,15.6,20.7,18.8,16.9,4.7
15.0,33.0,2024-03-27,Varias,Varias,Varias,18.0,15:40,13:00,06:00,62.0,53.0,43.0,C229J,PÁJARA,0.0,1020.0,1016.1,LAS PALMAS,9.2,21.9,19.4,16.8,2.5
15.0,27.0,2024-03-28,23:50,00:00,0.0,24.0,22:20,12:00,04:00,80.0,72.0,62.0,C229J,PÁJARA,0.0,1017.1,1010.8,LAS PALMAS,12.8,20.8,19.0,17.2,3.3
15.0,30.0,2024-03-29,03:40,17:50,22.0,5.0,09:30,15:30,03:50,84.0,53.0,49.0,C229J,PÁJARA,0.0,1014.4,1009.1,LAS PALMAS,16.9,21.4,19.4,17.4,8.1
15.0,26.0,2024-03-30,20:50,01:40,11.0,Varias,14:30,10:10,21:50,84.0,76.0,67.0,C229J,PÁJARA,0.0,1014.3,1011.5,LAS PALMAS,8.3,20.9,19.4,17.9,3.6
15.0,32.0,2024-03-31,06:30,15:00,23.0,4.0,18:30,15:10,03:00,84.0,76.0,47.0,C229J,PÁJARA,0.0,1016.5,1011.5,LAS PALMAS,12.5,24.4,21.4,18.4,3.6
15.0,32.0,2024-04-01,23:10,14:50,11.0,3.0,00:20,14:50,05:00,83.0,72.0,64.0,C229J,PÁJARA,0.0,1019.0,1016.0,LAS PALMAS,7.8,24.9,21.8,18.7,1.1
15.0,29.0,2024-04-02,Varias,17:00,22.0,5.0,17:30,16:10,06:50,81.0,64.0,47.0,C229J,PÁJARA,0.0,1020.5,1017.2,LAS PALMAS,7.5,24.5,21.2,18.0,1.4
15.0,1.0,2024-04-03,20:00,15:00,0.0,19.0,22:30,13:40,04:40,78.0,68.0,60.0,C229J,PÁJARA,0.0,1020.0,1016.3,LAS PALMAS,13.9,25.1,22.3,19.5,4.7
15.0,30.0,2024-04-04,21:20,12:30,0.0,19.0,14:00,12:40,07:20,81.0,66.0,46.0,C229J,PÁJARA,0.0,1017.9,1012.8,LAS PALMAS,9.7,26.3,22.8,19.3,2.5
15.0,32.0,2024-04-05,04:40,22:10,0.0,19.0,21:50,17:40,05:00,82.0,66.0,21.0,C229J,PÁJARA,0.0,1013.4,1006.5,LAS PALMAS,13.3,28.7,23.6,18.6,3.9
15.0,35.0,2024-04-06,Varias,00:10,24.0,Varias,20:40,12:50,23:59,78.0,67.0,41.0,C229J,PÁJARA,0.0,1016.3,1009.2,LAS PALMAS,19.2,25.6,22.8,20.1,5.3
15.0,34.0,2024-04-07,Varias,12:40,24.0,3.0,18:50,14:50,23:20,69.0,60.0,50.0,C229J,PÁJARA,0.1,1020.0,1015.1,LAS PALMAS,18.1,23.1,21.1,19.1,3.9
15.0,5.0,2024-04-08,16:00,11:00,13.0,5.0,07:40,11:30,05:00,78.0,71.0,58.0,C229J,PÁJARA,0.0,1021.5,1017.6,LAS PALMAS,13.3,22.6,20.8,18.9,2.8
15.0,32.0,2024-04-09,02:50,23:30,0.0,17.0,14:50,15:50,06:40,74.0,66.0,53.0,C229J,PÁJARA,0.0,1019.2,1013.8,LAS PALMAS,18.6,22.2,20.7,19.2,5.0
15.0,2.0,2024-04-10,19:10,23:20,11.0,18.0,00:20,23:20,02:40,83.0,66.0,48.0,C229J,PÁJARA,0.0,1016.7,1012.8,LAS PALMAS,11.4,27.3,23.2,19.1,1.4
15.0,3.0,2024-04-11,03:40,17:50,12.0,18.0,01:00,18:00,04:00,84.0,19.0,16.0,C229J,PÁJARA,0.0,1017.7,1014.2,LAS PALMAS,12.5,38.0,29.2,20.4,4.2
15.0,10.0,2024-04-12,Varias,01:40,10.0,18.0,00:40,01:20,07:40,85.0,76.0,29.0,C229J,PÁJARA,0.0,1018.6,1014.5,LAS PALMAS,10.8,28.8,24.2,19.7,0.6
15.0,10.0,2024-04-13,06:10,13:10,0.0,19.0,10:30,17:50,07:00,86.0,58.0,26.0,C229J,PÁJARA,0.0,1015.2,1012.0,LAS PALMAS,9.7,28.5,23.2,17.9,3.3
15.0,99.0,2024-04-14,Varias,07:40,Varias,Varias,Varias,15:10,03:50,84.0,59.0,37.0,C229J,PÁJARA,0.0,1015.3,1012.1,LAS PALMAS,5.0,27.6,23.4,19.1,1.4
15.0,27.0,2024-04-15,Varias,15:10,11.0,2.0,20:50,15:20,07:10,83.0,70.0,38.0,C229J,PÁJARA,0.0,1017.7,1015.1,LAS PALMAS,7.2,26.5,22.7,18.9,1.7
15.0,99.0,2024-04-16,21:00,08:30,10.0,18.0,14:40,12:40,05:50,83.0,60.0,48.0,C229J,PÁJARA,0.0,1017.2,1014.6,LAS PALMAS,4.2,25.2,22.0,18.8,0.8
15.0,10.0,2024-04-17,23:50,05:00,11.0,18.0,18:00,13:40,03:50,84.0,67.0,52.0,C229J,PÁJARA,0.0,1016.2,1013.6,LAS PALMAS,5.0,25.7,23.0,20.4,1.9
15.0,26.0,2024-04-18,Varias,15:00,12.0,18.0,14:10,15:20,07:00,85.0,77.0,33.0,C229J,PÁJARA,0.0,1016.1,1013.2,LAS PALMAS,9.4,27.8,23.8,19.8,1.9
15.0,36.0,2024-04-19,02:40,14:10,23.0,5.0,15:50,12:30,03:20,75.0,62.0,46.0,C229J,PÁJARA,0.0,1017.2,1013.4,LAS PALMAS,12.8,25.1,22.8,20.4,3.9
15.0,35.0,2024-04-20,05:10,13:20,0.0,15.0,14:50,13:20,06:20,73.0,60.0,48.0,C229J,PÁJARA,0.0,1016.8,1013.1,LAS PALMAS,13.1,24.8,22.5,20.2,4.2
15.0,33.0,2024-04-21,06:40,16:10,1.0,17.0,12:30,15:00,06:50,74.0,59.0,47.0,C229J,PÁJARA,0.0,1014.6,1011.5,LAS PALMAS,12.8,24.3,22.0,19.7,5.0
15.0,32.0,2024-04-22,21:10,11:10,23.0,17.0,15:40,16:40,01:20,74.0,60.0,51.0,C229J,PÁJARA,0.0,1013.4,1011.1,LAS PALMAS,10.6,24.3,22.0,19.8,3.9
15.0,2.0,2024-04-23,Varias,14:40,22.0,5.0,19:00,14:50,04:20,74.0,62.0,41.0,C229J,PÁJARA,0.0,1014.7,1011.0,LAS PALMAS,13.9,26.4,23.0,19.7,3.9
15.0,33.0,2024-04-24,Varias,15:50,10.0,5.0,14:50,15:50,23:40,66.0,43.0,32.0,C229J,PÁJARA,0.0,1016.1,1012.5,LAS PALMAS,12.8,26.6,23.6,20.5,4.2
15.0,2.0,2024-04-25,20:50,00:10,0.0,18.0,23:20,12:50,22:50,71.0,56.0,40.0,C229J,PÁJARA,0.0,1015.6,1013.4,LAS PALMAS,10.8,25.1,22.4,19.7,2.2
15.0,32.0,2024-04-26,03:40,12:20,0.0,19.0,13:40,12:30,04:50,68.0,59.0,51.0,C229J,PÁJARA,0.0,1014.6,1011.1,LAS PALMAS,10.3,23.5,21.0,18.6,3.9
15.0,32.0,2024-04-27,20:50,13:20,Varias,5.0,17:50,12:50,05:50,75.0,61.0,47.0,C229J,PÁJARA,0.0,1014.3,1010.6,LAS PALMAS,10.6,23.4,21.2,19.0,3.9
15.0,99.0,2024-04-28,00:40,10:50,24.0,3.0,Varias,12:00,05:00,66.0,53.0,44.0,C229J,PÁJARA,0.0,1019.9,1013.3,LAS PALMAS,10.0,22.6,20.8,19.0,1.9
15.0,2.0,2024-04-29,23:50,13:20,23.0,4.0,16:10,12:10,03:40,60.0,51.0,43.0,C229J,PÁJARA,0.0,1023.5,1019.2,LAS PALMAS,12.2,22.2,20.4,18.6,3.6
15.0,2.0,2024-04-30,23:30,08:30,10.0,17.0,17:50,13:40,06:10,67.0,56.0,47.0,C229J,PÁJARA,0.0,1023.3,1020.2,LAS PALMAS,12.2,22.9,20.6,18.3,4.7
15.0,34.0,2024-05-01,Varias,Varias,0.0,16.0,04:00,15:00,02:40,71.0,64.0,56.0,C229J,PÁJARA,0.0,1021.2,1017.5,LAS PALMAS,12.5,24.0,21.6,19.1,4.4
15.0,31.0,2024-05-02,Varias,12:20,0.0,16.0,15:10,12:20,04:00,72.0,60.0,51.0,C229J,PÁJARA,0.0,1018.8,1015.9,LAS PALMAS,11.4,24.8,22.0,19.2,4.2
15.0,9.0,2024-05-03,23:50,10:00,10.0,4.0,13:20,17:50,06:40,77.0,68.0,57.0,C229J,PÁJARA,0.0,1018.9,1016.4,LAS PALMAS,8.3,24.2,21.2,18.1,1.9
15.0,26.0,2024-05-04,03:50,10:00,11.0,18.0,16:30,10:10,06:00,81.0,74.0,47.0,C229J,PÁJARA,0.0,1019.2,1016.8,LAS PALMAS,8.6,24.2,20.6,17.0,1.9
15.0,29.0,2024-05-05,00:30,Varias,0.0,18.0,12:40,13:10,06:00,77.0,60.0,43.0,C229J,PÁJARA,0.0,1018.8,1014.9,LAS PALMAS,8.6,25.6,22.2,18.7,1.1
15.0,10.0,2024-05-06,Varias,17:20,1.0,17.0,15:30,17:50,04:40,78.0,73.0,62.0,C229J,PÁJARA,,1015.8,1012.4,LAS PALMAS,10.8,24.4,21.6,18.8,3.9
15.0,11.0,2024-05-07,Varias,09:20,11.0,19.0,11:40,14:20,06:30,78.0,75.0,59.0,C229J,PÁJARA,0.0,1014.3,1012.0,LAS PALMAS,8.6,24.1,21.8,19.5,2.5
15.0,10.0,2024-05-08,Varias,21:30,12.0,Varias,16:00,10:40,06:00,78.0,72.0,51.0,C229J,PÁJARA,0.0,1013.7,1011.3,LAS PALMAS,6.7,25.0,21.8,18.7,1.9
15.0,4.0,2024-05-09,00:10,06:20,10.0,5.0,21:10,14:10,01:00,76.0,48.0,25.0,C229J,PÁJARA,0.0,1013.8,1010.5,LAS PALMAS,15.0,28.9,25.0,21.0,3.9
15.0,34.0,2024-05-10,Varias,03:40,24.0,5.0,04:40,13:10,21:00,69.0,62.0,35.0,C229J,PÁJARA,0.0,1014.9,1009.9,LAS PALMAS,16.1,25.0,23.0,20.9,5.8
15.0,36.0,2024-05-11,04:20,12:20,22.0,5.0,05:20,16:00,23:50,73.0,66.0,57.0,C229J,PÁJARA,0.0,1016.7,1012.5,LAS PALMAS,19.2,24.2,22.1,20.0,8.3
15.0,34.0,2024-05-12,Varias,14:20,11.0,4.0,01:20,11:30,03:40,72.0,61.0,54.0,C229J,PÁJARA,0.0,1017.8,1014.5,LAS PALMAS,16.7,24.1,21.8,19.5,5.0
15.0,1.0,2024-05-13,05:20,11:40,Varias,16.0,19:00,11:40,06:30,73.0,64.0,57.0,C229J,PÁJARA,0.0,1017.1,1014.7,LAS PALMAS,16.1,23.8,21.8,19.7,5.8
15.0,32.0,2024-05-14,00:30,18:30,0.0,18.0,18:10,14:00,05:00,73.0,63.0,59.0,C229J,PÁJARA,0.0,1015.4,1012.0,LAS PALMAS,17.2,24.2,21.8,19.4,5.0
15.0,3.0,2024-05-15,01:40,11:30,23.0,3.0,14:10,14:50,08:30,63.0,53.0,43.0,C229J,PÁJARA,0.0,1016.0,1012.9,LAS PALMAS,13.1,23.8,21.6,19.4,2.5
15.0,33.0,2024-05-16,04:20,12:30,Varias,3.0,14:50,13:40,04:30,64.0,54.0,47.0,C229J,PÁJARA,0.0,1016.1,1013.4,LAS PALMAS,11.7,24.0,21.6,19.3,3.9
15.0,2.0,2024-05-17,07:40,16:40,11.0,3.0,13:00,14:00,05:40,74.0,66.0,54.0,C229J,PÁJARA,0.0,1016.6,1014.3,LAS PALMAS,12.8,24.9,22.2,19.5,3.9
15.0,24.0,2024-05-18,05:50,11:30,11.0,4.0,17:30,11:40,06:10,76.0,64.0,45.0,C229J,PÁJARA,0.0,1017.1,1014.7,LAS PALMAS,8.3,24.5,22.1,19.7,2.2
15.0,35.0,2024-05-19,05:00,11:00,24.0,5.0,22:50,11:00,02:00,69.0,59.0,40.0,C229J,PÁJARA,0.0,1018.5,1015.0,LAS PALMAS,10.0,24.9,22.3,19.7,2.5
15.0,32.0,2024-05-20,Varias,12:00,23.0,4.0,13:40,14:30,06:30,61.0,53.0,43.0,C229J,PÁJARA,0.0,1019.8,1016.8,LAS PALMAS,13.3,24.0,21.6,19.3,4.7
15.0,32.0,2024-05-21,04:40,15:30,11.0,3.0,14:30,14:50,04:50,69.0,53.0,45.0,C229J,PÁJARA,0.0,1021.0,1018.1,LAS PALMAS,13.9,24.1,21.7,19.3,5.0
15.0,99.0,2024-05-22,04:10,15:10,0.0,16.0,Varias,13:20,04:30,69.0,57.0,47.0,C229J,PÁJARA,0.0,1020.0,1017.5,LAS PALMAS,12.2,23.7,21.6,19.6,2.2
15.0,29.0,2024-05-23,00:00,11:40,0.0,17.0,06:10,16:00,04:00,67.0,57.0,49.0,C229J,PÁJARA,0.0,1018.4,1015.4,LAS PALMAS,14.7,24.1,21.8,19.6,3.9
15.0,31.0,2024-05-24,03:40,12:40,23.0,5.0,13:50,13:00,05:50,68.0,55.0,46.0,C229J,PÁJARA,0.0,1019.1,1016.1,LAS PALMAS,11.1,24.0,21.8,19.7,4.4
15.0,2.0,2024-05-25,23:50,12:50,11.0,4.0,21:10,14:20,Varias,67.0,56.0,50.0,C229J,PÁJARA,0.0,1020.3,1017.4,LAS PALMAS,13.6,23.0,21.0,19.0,4.7
15.0,35.0,2024-05-26,21:10,11:40,10.0,4.0,22:40,11:40,04:00,75.0,60.0,48.0,C229J,PÁJARA,0.0,1019.5,1016.0,LAS PALMAS,19.4,24.6,22.0,19.4,6.7
15.0,3.0,2024-05-27,Varias,15:20,11.0,19.0,00:20,13:40,04:40,76.0,64.0,54.0,C229J,PÁJARA,0.0,1019.7,1017.1,LAS PALMAS,19.4,24.3,22.2,20.0,3.6
15.0,33.0,2024-05-28,02:20,12:20,11.0,Varias,06:00,15:00,02:50,69.0,55.0,49.0,C229J,PÁJARA,0.0,1018.9,1016.0,LAS PALMAS,11.1,24.5,22.2,19.8,4.4
15.0,32.0,2024-05-29,Varias,15:10,0.0,Varias,14:50,12:50,03:20,67.0,57.0,49.0,C229J,PÁJARA,0.0,1017.2,1014.1,LAS PALMAS,10.8,24.5,22.2,19.8,4.7
15.0,32.0,2024-05-30,04:00,09:10,0.0,19.0,15:40,11:50,04:20,71.0,66.0,56.0,C229J,PÁJARA,0.0,1015.2,1011.4,LAS PALMAS,12.2,24.3,22.4,20.4,5.0
15.0,30.0,2024-05-31,Varias,13:00,23.0,5.0,17:10,13:00,05:10,78.0,64.0,59.0,C229J,PÁJARA,0.0,1013.3,1010.7,LAS PALMAS,13.9,24.1,22.0,20.0,4.4
15.0,1.0,2024-06-01,Varias,19:40,12.0,4.0,19:50,15:50,05:00,78.0,68.0,55.0,C229J,PÁJARA,0.0,1015.1,1011.4,LAS PALMAS,16.1,24.5,22.2,20.0,4.7
15.0,1.0,2024-06-02,23:30,12:00,23.0,5.0,15:10,12:00,23:59,70.0,62.0,49.0,C229J,PÁJARA,0.0,1016.3,1013.0,LAS PALMAS,13.9,25.1,22.6,20.2,4.4
15.0,32.0,2024-06-03,00:40,11:30,24.0,4.0,19:30,13:40,02:50,70.0,57.0,49.0,C229J,PÁJARA,0.0,1017.8,1014.3,LAS PALMAS,16.4,24.7,22.2,19.8,3.1
15.0,36.0,2024-06-04,23:20,15:10,0.0,18.0,18:00,15:40,Varias,68.0,55.0,44.0,C229J,PÁJARA,0.0,1017.6,1014.8,LAS PALMAS,13.9,25.1,22.8,20.5,3.3
15.0,2.0,2024-06-05,22:20,15:30,12.0,4.0,22:20,15:20,05:30,72.0,54.0,43.0,C229J,PÁJARA,0.0,1017.0,1014.7,LAS PALMAS,12.5,25.1,22.8,20.5,2.8
15.0,27.0,2024-06-06,Varias,14:10,12.0,17.0,17:40,14:20,06:40,78.0,71.0,49.0,C229J,PÁJARA,0.0,1016.7,1014.6,LAS PALMAS,8.9,25.8,23.1,20.4,2.8
15.0,2.0,2024-06-07,,,,,23:50,,,,78.0,,C229J,PÁJARA,0.0,,,LAS PALMAS,6.9,,,,1.7
15.0,33.0,2024-06-08,Varias,03:20,23.0,4.0,15:50,13:00,04:10,69.0,59.0,49.0,C229J,PÁJARA,0.0,1017.6,1014.9,LAS PALMAS,10.3,25.9,23.2,20.6,1.7
15.0,32.0,2024-06-09,Varias,Varias,23.0,17.0,15:00,15:10,03:20,72.0,60.0,43.0,C229J,PÁJARA,0.0,1017.5,1014.9,LAS PALMAS,11.4,25.5,23.3,21.1,3.1
15.0,33.0,2024-06-10,Varias,15:10,23.0,4.0,14:50,15:10,06:00,70.0,57.0,43.0,C229J,PÁJARA,0.0,1018.7,1015.6,LAS PALMAS,10.0,25.9,23.4,21.0,3.3
15.0,32.0,2024-06-11,05:00,Varias,24.0,4.0,14:20,14:00,05:10,70.0,52.0,43.0,C229J,PÁJARA,0.0,1020.6,1017.1,LAS PALMAS,12.5,24.8,22.8,20.7,2.2
15.0,32.0,2024-06-12,07:10,Varias,12.0,17.0,15:00,13:40,23:59,67.0,57.0,49.0,C229J,PÁJARA,0.0,1020.9,1018.3,LAS PALMAS,14.7,24.6,22.6,20.6,3.3
15.0,32.0,2024-06-13,03:40,16:10,10.0,5.0,16:40,13:50,05:30,68.0,59.0,51.0,C229J,PÁJARA,0.0,1020.3,1017.5,LAS PALMAS,13.1,24.3,22.2,20.2,5.6
15.0,2.0,2024-06-14,03:10,15:50,23.0,4.0,18:20,16:30,02:50,68.0,55.0,43.0,C229J,PÁJARA,0.0,1019.9,1016.8,LAS PALMAS,12.8,25.4,22.8,20.2,4.2
15.0,2.0,2024-06-15,20:30,Varias,0.0,18.0,20:50,14:00,06:40,72.0,59.0,49.0,C229J,PÁJARA,0.0,1019.2,1015.4,LAS PALMAS,15.0,25.7,22.8,20.0,4.7
15.0,1.0,2024-06-16,04:50,16:10,10.0,17.0,05:50,16:40,06:00,72.0,60.0,48.0,C229J,PÁJARA,0.0,1017.0,1014.3,LAS PALMAS,11.4,25.2,22.7,20.2,4.7
15.0,32.0,2024-06-17,21:40,Varias,23.0,3.0,16:30,15:50,06:00,70.0,57.0,48.0,C229J,PÁJARA,0.0,1017.3,1014.5,LAS PALMAS,9.4,26.0,23.0,20.0,3.3
15.0,32.0,2024-06-18,Varias,Varias,23.0,3.0,14:50,15:50,04:50,70.0,60.0,51.0,C229J,PÁJARA,0.0,1019.9,1015.5,LAS PALMAS,9.7,25.7,23.0,20.3,2.5
15.0,3.0,2024-06-19,01:00,Varias,23.0,3.0,16:50,14:20,Varias,73.0,56.0,43.0,C229J,PÁJARA,0.0,1022.7,1018.2,LAS PALMAS,12.8,25.2,22.9,20.6,4.4
15.0,3.0,2024-06-20,23:50,Varias,0.0,17.0,11:20,Varias,05:20,69.0,58.0,46.0,C229J,PÁJARA,0.0,1021.5,1017.7,LAS PALMAS,15.3,24.9,22.6,20.2,3.1
15.0,3.0,2024-06-21,01:30,12:00,13.0,17.0,11:10,12:00,03:40,70.0,59.0,50.0,C229J,PÁJARA,0.0,1020.3,1017.5,LAS PALMAS,16.4,24.1,22.2,20.4,4.4
15.0,35.0,2024-06-22,22:00,16:20,10.0,20.0,18:10,14:30,05:00,68.0,55.0,46.0,C229J,PÁJARA,0.0,1019.3,1014.8,LAS PALMAS,13.1,25.3,23.0,20.6,4.7
15.0,35.0,2024-06-23,20:40,15:50,0.0,17.0,19:10,13:00,Varias,77.0,63.0,48.0,C229J,PÁJARA,0.0,1015.8,1012.0,LAS PALMAS,16.7,26.8,23.8,20.9,4.7
15.0,35.0,2024-06-24,02:00,15:20,23.0,3.0,02:10,14:30,07:00,75.0,61.0,47.0,C229J,PÁJARA,0.0,1014.4,1011.5,LAS PALMAS,15.8,26.4,23.5,20.6,5.6
15.0,35.0,2024-06-25,20:40,09:30,24.0,4.0,03:50,13:50,05:10,74.0,67.0,56.0,C229J,PÁJARA,0.0,1015.7,1012.7,LAS PALMAS,12.5,25.7,23.2,20.8,3.9
15.0,33.0,2024-06-26,Varias,14:50,24.0,3.0,16:50,14:50,05:10,71.0,60.0,49.0,C229J,PÁJARA,0.0,1017.1,1014.1,LAS PALMAS,13.1,25.6,23.0,20.5,3.1
15.0,2.0,2024-06-27,08:10,Varias,23.0,4.0,13:00,15:20,06:40,74.0,62.0,50.0,C229J,PÁJARA,0.0,1018.4,1015.3,LAS PALMAS,13.3,25.6,23.1,20.6,3.6
15.0,32.0,2024-06-28,23:59,Varias,23.0,4.0,15:10,15:00,01:00,72.0,60.0,53.0,C229J,PÁJARA,0.0,1020.0,1016.7,LAS PALMAS,10.8,25.5,23.3,21.1,3.1
